Compound ID,ESOL predicted log solubility in mols per litre,Minimum Degree,Molecular Weight,Number of H-Bond Donors,Number of Rings,Number of Rotatable Bonds,Polar Surface Area,measured log solubility in mols per litre,smiles,Fingerprint,MW,LogP,TPSA,HBD,HBA,scaffold
Benzo(a)pyrene,-6.007000000000001,2,252.316,0,5,0,0.0,-8.699,c1ccc2c(c1)cc3ccc4cccc5ccc2c3c45,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C74A4927A0>,252.31599999999997,5.737200000000003,0.0,0.0,0.0,c1ccc2c(c1)cc1ccc3cccc4ccc2c1c34
Bromoethane,-1.529,1,108.966,0,0,0,0.0,-1.09,CCBr,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C74A4925E0>,108.966,1.4012,0.0,0.0,0.0,
3-Hexyne,-1.933,1,82.14599999999999,0,0,0,0.0,-1.99,CCC#CCC,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C74A492420>,82.14599999999999,1.8098,0.0,0.0,0.0,
Digitoxin,-6.114,1,764.9499999999999,5,8,7,182.83,-5.292999999999999,CC1OC(CC(O)C1O)OC2C(O)CC(OC2C)OC8C(O)CC(OC7CCC3(C)C(CCC4C3CCC5(C)C(CCC45O)C6=CC(=O)OC6)C7)OC8C ,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C74A492260>,764.9499999999999,3.247300000000002,182.82999999999998,5.0,13.0,O=C1C=C(C2CCC3C2CCC2C4CCC(OC5CCC(OC6CCC(OC7CCCCO7)CO6)CO5)CC4CCC23)CO1
2-Methyl-1-Butene,-1.994,1,70.13499999999999,0,0,1,0.0,-2.73,CCC(=C)C,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C74A4920A0>,70.13499999999999,1.9725,0.0,0.0,0.0,
8-quinolinol,-2.725,1,145.16099999999997,1,2,0,33.120000000000005,-2.42,Oc1cccc2cccnc12 ,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C74A491EE0>,145.16099999999997,1.9403999999999995,33.120000000000005,1.0,2.0,c1ccc2ncccc2c1
"1,2,3,4-Tetrahydronapthalene",-3.447,2,132.20599999999996,0,2,0,0.0,-4.37,C1CCc2ccccc2C1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C74A491D20>,132.20599999999996,2.5654000000000003,0.0,0.0,0.0,c1ccc2c(c1)CCCC2
phenolphthalein,-4.59,1,318.32800000000003,2,4,2,66.76,-2.9,Oc1ccc(cc1)C2(OC(=O)c3ccccc23)c4ccc(O)cc4 ,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C74A491B60>,318.32800000000003,3.560100000000002,66.76,2.0,4.0,O=C1OC(c2ccccc2)(c2ccccc2)c2ccccc21
"1,3,5-Tribromobenzene",-5.27,1,314.802,0,1,0,0.0,-5.6,Brc1cc(Br)cc(Br)c1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C74A4919A0>,314.802,3.974100000000001,0.0,0.0,0.0,c1ccccc1
Ronnel,-5.247000000000001,1,321.549,0,1,4,27.69,-5.72,COP(=S)(OC)Oc1cc(Cl)c(Cl)cc1Cl,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C74A4917E0>,321.549,4.542900000000002,27.69,0.0,4.0,c1ccccc1
methylthiouracil,-0.547,1,142.18300000000002,2,1,0,48.65,-2.436,Cc1cc(=O)[nH]c(=S)[nH]1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C74A491620>,142.18300000000002,0.74091,48.65,2.0,2.0,O=c1cc[nH]c(=S)[nH]1
Eugenol,-2.675,1,164.204,1,1,3,29.46,-1.56,COc1cc(CC=C)ccc1O,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C74A491460>,164.204,2.1293,29.46,1.0,2.0,c1ccccc1
5-Allyl-5-isopropylbarbital,-1.706,1,210.233,2,1,3,75.27000000000001,-1.7080000000000002,O=C1NC(=O)NC(=O)C1(C(C)C)CC=C,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C74A4912A0>,210.23299999999998,0.5708999999999995,75.27000000000001,2.0,3.0,O=C1CC(=O)NC(=O)N1
Pyrene,-4.957,2,202.256,0,4,0,0.0,-6.176,c1cc2ccc3cccc4ccc(c1)c2c34,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C74A4910E0>,202.25599999999997,4.584000000000002,0.0,0.0,0.0,c1cc2ccc3cccc4ccc(c1)c2c34
"1,1-Diethoxyethane ",-0.899,1,118.176,0,0,4,18.46,-0.43,CCOC(C)OCC,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C74A490F20>,118.176,1.4054,18.46,0.0,2.0,
Clomazone,-3.077,1,239.702,0,2,2,29.54,-2.338,CC1(C)CON(Cc2ccccc2Cl)C1=O,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C74A490D60>,239.702,2.6400000000000006,29.54,0.0,2.0,O=C1CCON1Cc1ccccc1
2-Butoxyethanol,-0.775,1,118.176,1,0,5,29.46,-0.42,CCCCOCCO,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C74A490BA0>,118.17599999999999,0.7953999999999999,29.46,1.0,2.0,
Quintozene,-5.098,1,295.336,0,1,1,43.14,-5.82,Clc1c(Cl)c(Cl)c(N(=O)=O)c(Cl)c1Cl,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C74A4909E0>,295.336,4.8618,43.14,0.0,2.0,c1ccccc1
Androsterone,-3.882,1,290.447,1,4,0,37.3,-4.402,CC12CCC(O)CC1CCC3C2CCC4(C)C3CCC4=O,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C74A490820>,290.447,3.959100000000003,37.3,1.0,2.0,O=C1CCC2C1CCC1C3CCCCC3CCC21
Flurochloridone,-4.749,1,312.118,0,2,2,20.31,-4.047,FC(F)(F)c1cccc(c1)N2CC(CCl)C(Cl)C2=O,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C74A490660>,312.118,3.514400000000002,20.310000000000002,0.0,1.0,O=C1CCCN1c1ccccc1
Quinoline,-2.6630000000000003,2,129.16199999999998,0,2,0,12.89,-1.3,c1ccc2ncccc2c1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C74A4904A0>,129.16199999999998,2.2348,12.89,0.0,1.0,c1ccc2ncccc2c1
methyl gallate,-1.913,1,184.147,3,1,1,86.99000000000001,-1.24,COC(=O)c1cc(O)c(O)c(O)c1 ,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C74A4902E0>,184.147,0.5899999999999996,86.99000000000001,3.0,5.0,c1ccccc1
fluconazole,-2.418,1,306.276,1,3,5,81.64999999999999,-1.8,OC(Cn1cncn1)(Cn2cncn2)c3ccc(F)cc3F ,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C74A490120>,306.276,0.7357999999999993,81.64999999999999,1.0,5.0,c1ccc(C(Cn2cncn2)Cn2cncn2)cc1
Chlorzoxazone,-2.679,1,169.567,1,2,0,46.0,-2.8310000000000004,Clc2ccc1oc(=O)[nH]c1c2,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C74A494190>,169.567,1.7744999999999997,46.0,1.0,2.0,O=c1[nH]c2ccccc2o1
"2,2',3,4,4',5',6-PCB",-7.898,1,395.3270000000001,0,2,1,0.0,-7.92,Clc1ccc(c(Cl)c1)c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C74A494350>,395.3270000000001,7.9274000000000004,0.0,0.0,0.0,c1ccc(-c2ccccc2)cc1
alloxan,0.436,1,142.07,2,1,0,92.34,-1.25,O=C1NC(=O)C(=O)C(=O)N1 ,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C74A494510>,142.07,-2.0785,92.34,2.0,4.0,O=C1NC(=O)C(=O)C(=O)N1
"1,3-Dichloropropane",-1.618,1,112.987,0,0,2,0.0,-1.62,ClCCCCl,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C74A4946D0>,112.98700000000001,1.8540999999999999,0.0,0.0,0.0,
m-Fluorobromobenzene,-3.467,1,175.0,0,1,0,0.0,-2.67,Fc1cccc(Br)c1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C74A494890>,175.0,2.5882000000000005,0.0,0.0,0.0,c1ccccc1
p-Chlorobromobenzene,-3.928,1,191.455,0,1,0,0.0,-3.63,Clc1ccc(Br)cc1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C74A494A50>,191.45499999999998,3.102500000000001,0.0,0.0,0.0,c1ccccc1
"2,3-Dimethylbutane",-2.584,1,86.178,0,0,1,0.0,-3.65,CC(C)C(C)C,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C74A494C10>,86.178,2.2984,0.0,0.0,0.0,
1-Butene,-1.655,1,56.108,0,0,1,0.0,-1.94,CCC=C,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C74A494DD0>,56.108,1.5824,0.0,0.0,0.0,
"2,2',3,4,5,5'-PCB",-7.343,1,360.88200000000006,0,2,1,0.0,-7.68,Clc1ccc(Cl)c(c1)c2cc(Cl)c(Cl)c(Cl)c2Cl,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C74A494F90>,360.88200000000006,7.274000000000001,0.0,0.0,0.0,c1ccc(-c2ccccc2)cc1
cytosine,0.051,1,111.104,2,1,0,71.77000000000001,-1.155,Nc1cc[nH]c(=O)n1 ,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C74A495150>,111.104,-0.6479000000000001,71.77000000000001,2.0,3.0,O=c1nccc[nH]1
"1,1,2-Trichlorotrifluoroethane",-3.077,1,187.37500000000003,0,0,1,0.0,-3.04,FC(F)(Cl)C(F)(Cl)Cl,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C74A495310>,187.37500000000003,2.9189,0.0,0.0,0.0,
Propionitrile,-0.2689999999999999,1,55.07999999999999,0,0,0,23.79,0.28,CCC#N,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C74A4954D0>,55.07999999999999,0.91998,23.79,0.0,1.0,
"O,P'-DDD",-6.007999999999999,1,320.04600000000005,0,2,3,0.0,-6.51,ClC(Cl)C(c1ccc(Cl)cc1)c2ccccc2Cl ,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C74A495690>,320.04600000000005,5.929000000000003,0.0,0.0,0.0,c1ccc(Cc2ccccc2)cc1
o-Nitroanisole,-2.346,1,153.13699999999997,0,1,2,52.37,-1.96,COc1ccccc1N(=O)=O,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C74A495850>,153.13699999999997,1.6033999999999997,52.37,0.0,3.0,c1ccccc1
Prasterone,-3.564,1,288.43100000000004,1,4,0,37.3,-4.12,CC34CCC1C(CC=C2CC(O)CCC12C)C3CCC4=O,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C74A495A10>,288.43100000000004,3.8792000000000026,37.3,1.0,2.0,O=C1CCC2C1CCC1C3CCCCC3=CCC21
Procymidone,-3.464,1,284.142,0,3,1,37.38,-4.8,CC12CC2(C)C(=O)N(C1=O)c3cc(Cl)cc(Cl)c3,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C74A495BD0>,284.142,3.2829000000000024,37.38,0.0,2.0,O=C1C2CC2C(=O)N1c1ccccc1
Benzo[ghi]perylene,-6.446000000000001,2,276.338,0,6,0,0.0,-9.018,c1cc2ccc3ccc4ccc5cccc6c(c1)c2c3c4c56,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C74A495D90>,276.338,6.3282000000000025,0.0,0.0,0.0,c1cc2ccc3ccc4ccc5cccc6c(c1)c2c3c4c56
Dinoseb,-3.715,1,240.21499999999995,1,1,4,106.51000000000002,-3.38,CCC(C)c1cc(cc(N(=O)=O)c1O)N(=O)=O ,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C74A495F50>,240.21499999999995,2.7221000000000024,106.51000000000002,1.0,5.0,c1ccccc1
meconin,-0.825,1,196.202,0,2,2,44.760000000000005,-1.899,c1c(OC)c(OC)C2C(=O)OCC2c1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C74A496110>,196.20199999999997,0.8497999999999999,44.760000000000005,0.0,4.0,O=C1OCC2C=CC=CC12
Glycerol,0.688,1,92.094,3,0,2,60.69,1.12,OCC(O)CO,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C74A4962D0>,92.09400000000001,-1.6681000000000001,60.69,3.0,3.0,
Guaiacol,-1.941,1,124.13899999999995,1,1,1,29.46,-1.96,COc1ccccc1O ,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C74A496490>,124.13899999999997,1.4008,29.46,1.0,2.0,c1ccccc1
chlorpyrifos,-4.972,1,350.591,0,1,6,40.58,-5.67,CCOP(=S)(OCC)Oc1nc(Cl)c(Cl)cc1Cl ,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C74A496650>,350.591,4.718100000000002,40.58,0.0,5.0,c1ccncc1
9-Methylanthracene,-4.87,1,192.261,0,3,0,0.0,-5.89,Cc1c2ccccc2cc3ccccc13,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C74A496810>,192.261,4.301420000000003,0.0,0.0,0.0,c1ccc2cc3ccccc3cc2c1
Antipyrene,-1.733,1,188.23,0,2,1,26.93,0.715,Cc1cc(=O)n(c2ccccc2)n1C,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C74A4969D0>,188.23000000000002,1.4844199999999999,26.93,0.0,1.0,O=c1cc[nH]n1-c1ccccc1
Methyl butyl ether ,-1.072,1,88.14999999999999,0,0,3,9.23,-0.99,CCCCOC,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C74A496B90>,88.14999999999999,1.4329,9.23,0.0,1.0,
7-methylpteridine,-1.24,1,146.153,0,2,0,51.56,-0.8540000000000001,Cc2cnc1cncnc1n2,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C74A496D50>,146.153,0.7282199999999998,51.56,0.0,4.0,c1cnc2ncncc2n1
simazine,-2.8110000000000004,1,201.661,2,1,4,62.73,-4.55,CCNc1nc(Cl)nc(NCC)n1 ,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C74A496F10>,201.661,1.3885999999999998,62.730000000000004,2.0,5.0,c1ncncn1
"N,N-Dimethylacetamide",0.123,1,87.12199999999999,0,0,0,20.31,1.11,CN(C)C(=O)C,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C74A4970D0>,87.12199999999999,0.0944999999999998,20.310000000000002,0.0,1.0,
Simetryn,-2.689,1,213.31,0,1,3,45.150000000000006,-2.676,CSc1nc(nc(n1)N(C)C)N(C)C,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C74A497290>,213.31,0.7254999999999998,45.150000000000006,0.0,6.0,c1ncncn1
Ethylene,-0.815,1,28.053999999999995,0,0,0,0.0,-0.4,C=C,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C74A497450>,28.053999999999995,0.8022,0.0,0.0,0.0,
"3,3-Dimethyl-1-butanol",-1.365,1,102.177,1,0,1,20.23,-0.5,CC(C)(C)CCO,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C74A497610>,102.17699999999999,1.4149,20.23,1.0,1.0,
5-Allyl-5-ethylbarbital,-1.368,1,196.206,2,1,3,75.27000000000001,-1.614,O=C1NC(=O)NC(=O)C1(CC)CC=C,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C74A4977D0>,196.20599999999996,0.3248999999999995,75.27000000000001,2.0,3.0,O=C1CC(=O)NC(=O)N1
"2,3,4-Trichlorophenol",-3.705,1,197.448,1,1,0,20.23,-2.67,Oc1ccc(Cl)c(Cl)c1Cl,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C74A497990>,197.448,3.3524000000000003,20.23,1.0,1.0,c1ccccc1
Anisole,-2.3680000000000003,1,108.13999999999996,0,1,1,9.23,-1.85,COc1ccccc1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C74A497B50>,108.13999999999997,1.6952,9.23,0.0,1.0,c1ccccc1
chloropropylate,-5.093,1,339.21800000000013,1,2,4,46.53,-4.53,c1ccc(Cl)cc1C(c2ccc(Cl)cc2)(O)C(=O)OC(C)C,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C74A497D10>,339.21800000000013,4.180900000000003,46.53,1.0,3.0,c1ccc(Cc2ccccc2)cc1
aldosterone,-3.0660000000000003,1,360.4500000000001,2,4,3,91.67000000000002,-3.85,CC13CCC(=O)C=C1CCC4C2CCC(C(=O)CO)C2(CC(O)C34)C=O ,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C74A497ED0>,360.45000000000005,1.8457,91.67000000000002,2.0,5.0,O=C1C=C2CCC3C4CCCC4CCC3C2CC1
Difenoxuron,-3.928,1,286.331,1,2,4,50.8,-4.16,COc2ccc(Oc1ccc(NC(=O)N(C)C)cc1)cc2,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C74A497DF0>,286.331,3.581000000000002,50.800000000000004,1.0,3.0,c1ccc(Oc2ccccc2)cc1
4-Ethyltoluene,-3.3280000000000003,1,120.19499999999996,0,1,1,0.0,-3.11,CCc1ccc(C)cc1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C74A497C30>,120.19499999999996,2.5574200000000005,0.0,0.0,0.0,c1ccccc1
Diisopropylsulfide,-2.162,1,118.245,0,0,2,0.0,-2.24,CC(C)SC(C)C,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C74A497A70>,118.24499999999999,2.5364000000000004,0.0,0.0,1.0,
"1,3-Dinitrobenzene",-2.281,1,168.10799999999995,0,1,2,86.28,-2.29,O=N(=O)c1cccc(c1)N(=O)=O,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C74A4978B0>,168.10799999999995,1.503,86.28,0.0,4.0,c1ccccc1
Ethion,-5.471,1,384.4870000000002,0,0,12,36.92,-5.54,CCOP(=S)(OCC)SCSP(=S)(OCC)OCC,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C74A4976F0>,384.4870000000002,5.005300000000004,36.92,0.0,8.0,
probarbital,-1.6030000000000002,1,198.222,2,1,2,75.27000000000001,-2.21,CCC1(C(C)C)C(=O)NC(=O)NC1=O ,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C74A497530>,198.22199999999998,0.40479999999999994,75.27000000000001,2.0,3.0,O=C1CC(=O)NC(=O)N1
cortisone acetate,-3.426,1,402.48700000000025,1,4,3,97.74,-4.21,CC(=O)OCC(=O)C3(O)CCC4C2CCC1=CC(=O)CCC1(C)C2C(=O)CC34C ,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C74A497370>,402.48700000000025,2.560600000000001,97.74000000000001,1.0,6.0,O=C1C=C2CCC3C4CCCC4CC(=O)C3C2CC1
Metronidazole,-0.8590000000000001,1,171.15599999999998,1,1,3,81.19,-1.22,Cc1ncc(N(=O)=O)n1CCO,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C74A4971B0>,171.15599999999998,0.09201999999999994,81.19,1.0,4.0,c1c[nH]cn1
p-Chloroaniline,-2.392,1,127.574,1,1,0,26.02,-1.66,Nc1ccc(Cl)cc1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C74A496FF0>,127.574,1.9222,26.02,1.0,1.0,c1ccccc1
"2,2-Dimethylpentanol",-1.719,1,116.20399999999998,1,0,3,20.23,-1.52,CCCC(C)(C)CO,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C74A496E30>,116.20399999999998,1.8050000000000002,20.23,1.0,1.0,
Furane,-1.837,2,68.07499999999999,0,1,0,13.14,-0.82,c1ccoc1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C74A496C70>,68.07499999999999,1.2795999999999998,13.14,0.0,1.0,c1ccoc1
Methoproptryne,-3.259,1,271.39,2,1,8,71.96000000000001,-2.928,COCCCNc1nc(NC(C)C)nc(SC)n1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C74A496AB0>,271.39,1.8621999999999999,71.96000000000001,2.0,7.0,c1ncncn1
Norea,-2.47,1,222.33199999999997,1,3,1,32.34,-3.1710000000000003,CN(C)C(=O)NC1CC2CC1C3CCCC23,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C74A4968F0>,222.33199999999994,2.0822999999999996,32.34,1.0,1.0,C1CC2C3CCC(C3)C2C1
t-Butylbenzene ,-3.554,1,134.22199999999998,0,1,0,0.0,-3.66,CC(C)(C)c1ccccc1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C74A496730>,134.22199999999998,2.9841000000000015,0.0,0.0,0.0,c1ccccc1
kebuzone,-2.645,1,322.36400000000003,0,3,5,57.690000000000005,-3.27,CC(=O)CCC1C(=O)N(N(C1=O)c2ccccc2)c3ccccc3,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C74A496570>,322.36400000000003,2.966800000000001,57.690000000000005,0.0,3.0,O=C1CC(=O)N(c2ccccc2)N1c1ccccc1
prednisolone acetate,-3.507,1,402.48700000000014,2,4,3,100.90000000000002,-4.37,CC(=O)OCC(=O)C3(O)CCC4C2CCC1=CC(=O)C=CC1(C)C2C(O)CC34C ,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C74A4963B0>,402.48700000000014,2.1284,100.90000000000002,2.0,6.0,O=C1C=CC2C(=C1)CCC1C3CCCC3CCC21
Methyl propyl ether ,-0.718,1,74.12299999999999,0,0,2,9.23,-0.39,CCCOC,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C74A4961F0>,74.12299999999999,1.0428,9.23,0.0,1.0,
Isopropyl acetate,-1.1909999999999998,1,102.133,0,0,1,26.3,-0.55,CC(C)OC(=O)C,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C74A496030>,102.133,0.9579,26.3,0.0,2.0,
Bromobenzene,-3.345,1,157.01,0,1,0,0.0,-2.55,Brc1ccccc1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C74A495E70>,157.01,2.4491000000000005,0.0,0.0,0.0,c1ccccc1
Ethyl-p-hydroxybenzoate ,-2.761,1,166.176,1,1,2,46.53,-2.35,CCOC(=O)c1ccc(O)cc1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C74A495CB0>,166.176,1.5689,46.53,1.0,3.0,c1ccccc1
3-Butanoyloxymethylphenytoin,-3.469,1,352.39000000000004,1,3,6,75.71,-5.071000000000001,O=C1N(COC(=O)CCC)C(=O)C(N1)(c2ccccc2)c3ccccc3,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C74A495AF0>,352.39000000000004,2.782800000000001,75.71,1.0,4.0,O=C1NC(=O)C(c2ccccc2)(c2ccccc2)N1
testosterone propionate,-4.87,1,344.4950000000001,0,4,2,43.370000000000005,-5.37,CCC(=O)OC3CCC4C2CCC1=CC(=O)CCC1(C)C2CCC34C ,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C74A495930>,344.4950000000001,4.840100000000005,43.370000000000005,0.0,3.0,O=C1C=C2CCC3C4CCCC4CCC3C2CC1
Coronene,-6.885,2,300.36000000000007,0,7,0,0.0,-9.332,c1cc2ccc3ccc4ccc5ccc6ccc1c7c2c3c4c5c67,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C74A495770>,300.36000000000007,6.919200000000002,0.0,0.0,0.0,c1cc2ccc3ccc4ccc5ccc6ccc1c1c2c3c4c5c61
allopurinol,-0.84,1,136.114,2,2,0,74.43,-2.266,O=c1[nH]cnc2[nH]ncc12 ,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C74A4955B0>,136.114,-0.35380000000000006,74.43,2.0,3.0,O=c1[nH]cnc2[nH]ncc12
Chloroethylene,-1.188,1,62.499,0,0,0,0.0,-1.75,ClC=C,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C74A4953F0>,62.499,1.3687,0.0,0.0,0.0,
diphenamid,-3.147,1,239.318,0,2,3,20.31,-2.98,CN(C)C(=O)C(c1ccccc1)c2ccccc2 ,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C74A495230>,239.318,2.9067000000000016,20.310000000000002,0.0,1.0,c1ccc(Cc2ccccc2)cc1
Tetrabromomethane,-4.063,1,331.62699999999995,0,0,0,0.0,-3.14,BrC(Br)(Br)Br,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C74A495070>,331.62699999999995,3.1773000000000002,0.0,0.0,0.0,
RTI 22,-4.408,1,296.374,1,3,2,48.47,-4.871,CCN2c1cc(N(C)C)cc(C)c1NC(=O)c3cccnc23 ,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C74A494EB0>,296.374,3.1797200000000014,48.47,1.0,4.0,O=C1Nc2ccccc2Nc2ncccc21
phthalimide,-1.882,1,147.13299999999998,1,2,0,46.17,-2.61,O=C1NC(=O)c2ccccc12 ,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C74A494CF0>,147.13299999999998,0.5702,46.17,1.0,2.0,O=C1NC(=O)c2ccccc21
Fenarimol,-4.1080000000000005,1,331.202,1,3,3,46.010000000000005,-4.38,OC(c1ccc(Cl)cc1)(c2cncnc2)c3ccccc3Cl,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C74A494B30>,331.202,4.0676000000000005,46.010000000000005,1.0,3.0,c1ccc(C(c2ccccc2)c2cncnc2)cc1
Methyl benzoate ,-2.462,1,136.14999999999998,0,1,1,26.3,-1.85,COC(=O)c1ccccc1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C74A494970>,136.14999999999998,1.4732,26.3,0.0,2.0,c1ccccc1
1-methyluracil,-0.375,1,126.115,1,1,0,54.86,-0.807,Cn1ccc(=O)[nH]c1=O,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C74A4947B0>,126.115,-0.9264000000000001,54.86,1.0,2.0,O=c1cc[nH]c(=O)[nH]1
oxyphenbutazone,-3.739,1,324.38000000000005,1,3,5,60.85000000000001,-3.73,CCCCC1C(=O)N(N(C1=O)c2ccc(O)cc2)c3ccccc3 ,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C74A4945F0>,324.38000000000005,3.493400000000002,60.85000000000001,1.0,3.0,O=C1CC(=O)N(c2ccccc2)N1c1ccccc1
"2,2',3,5'-PCB",-6.155,1,291.9920000000001,0,2,1,0.0,-6.47,Clc1ccc(Cl)c(c1)c2cccc(Cl)c2Cl ,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C74A494430>,291.9920000000001,5.967200000000002,0.0,0.0,0.0,c1ccc(-c2ccccc2)cc1
